t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
10.8085,2.45555e-46,8.20912e-45,5.23437e-43,3.18147e-41,1.84075e-39,1.01259e-37,5.28923e-36,2.61982e-34,1.22869e-32,5.44793e-31,2.27997e-29,8.99022e-28,3.33383e-26,1.16031e-24,3.78203e-23,1.15183e-21,3.26947e-20,8.62605e-19,2.10918e-17,4.76418e-16,9.90621e-15,1.88883e-13,3.28843e-12,5.20273e-11,7.44062e-10,9.56135e-09,1.09647e-07,1.11337e-06,9.91947e-06,7.67149e-05,0.000508423,0.0028425,0.0131456,0.0490365,0.142724,0.310014,0.475026,0.495229,0.426877,0.499859,0.536865,0.419467,0.466194,0.341455,0.301293,0.143515,0.039647,-0.126176,0.018135,0.0233846,-0.0157298,0.0233846,0.018135,-0.126176,0.039647,0.143515,0.301293,0.341455,0.466194,0.419467,0.536865,0.499859,0.426877,0.495229,0.475026,0.310014,0.142724,0.0490365,0.0131456,0.0028425,0.000508423,7.67149e-05,9.91947e-06,1.11337e-06,1.09647e-07,9.56135e-09,7.44062e-10,5.20273e-11,3.28843e-12,1.88883e-13,9.90621e-15,4.76418e-16,2.10918e-17,8.62605e-19,3.26947e-20,1.15183e-21,3.78203e-23,1.16031e-24,3.33383e-26,8.99022e-28,2.27997e-29,5.44793e-31,1.22869e-32,2.61982e-34,5.28923e-36,1.01259e-37,1.84075e-39,3.18147e-41,5.23437e-43,8.20912e-45,2.45555e-46
11.0144,1.28055e-45,4.11622e-44,2.52351e-42,1.47472e-40,8.20364e-39,4.33877e-37,2.17884e-35,1.03749e-33,4.67746e-32,1.99355e-30,8.01891e-29,3.03885e-27,1.0829e-25,3.62138e-24,1.13403e-22,3.31756e-21,9.04409e-20,2.29125e-18,5.37841e-17,1.166e-15,2.32631e-14,4.25461e-13,7.10234e-12,1.07697e-10,1.47544e-09,1.81515e-08,1.99145e-07,1.93295e-06,1.64448e-05,0.00012129,0.000765367,0.00406574,0.0178163,0.0627398,0.171511,0.347548,0.493611,0.4828,0.427471,0.520275,0.518139,0.41476,0.463011,0.313076,0.295102,0.0988981,0.0251703,-0.135474,0.0364763,0.0405565,-0.0543866,0.0405565,0.0364763,-0.135474,0.0251703,0.0988981,0.295102,0.313076,0.463011,0.41476,0.518139,0.520275,0.427471,0.4828,0.493611,0.347548,0.171511,0.0627398,0.0178163,0.00406574,0.000765367,0.00012129,1.64448e-05,1.93295e-06,1.99145e-07,1.81515e-08,1.47544e-09,1.07697e-10,7.10234e-12,4.25461e-13,2.32631e-14,1.166e-15,5.37841e-17,2.29125e-18,9.04409e-20,3.31756e-21,1.13403e-22,3.62138e-24,1.0829e-25,3.03885e-27,8.01891e-29,1.99355e-30,4.67746e-32,1.03749e-33,2.17884e-35,4.33877e-37,8.20364e-39,1.47472e-40,2.52351e-42,4.11622e-44,1.28055e-45
11.2203,6.46291e-45,1.99894e-43,1.17911e-41,6.62989e-40,3.54847e-38,1.8056e-36,8.72334e-35,3.99596e-33,1.733e-31,7.10454e-30,2.74858e-28,1.00172e-26,3.43257e-25,1.10369e-23,3.32259e-22,9.34299e-21,2.44776e-19,5.95837e-18,1.34357e-16,2.79735e-15,5.35832e-14,9.40571e-13,1.50639e-11,2.19052e-10,2.8764e-09,3.3897e-08,3.55974e-07,3.30438e-06,2.68566e-05,0.000188981,0.0011358,0.00573406,0.0238107,0.0791462,0.203136,0.383806,0.505579,0.468495,0.434281,0.536701,0.495158,0.416393,0.451526,0.290197,0.281443,0.0593987,0.00710165,-0.130805,0.047784,0.0535623,-0.0850776,0.0535623,0.047784,-0.130805,0.00710165,0.0593987,0.281443,0.290197,0.451526,0.416393,0.495158,0.536701,0.434281,0.468495,0.505579,0.383806,0.203136,0.0791462,0.0238107,0.00573406,0.0011358,0.000188981,2.68566e-05,3.30438e-06,3.55974e-07,3.3897e-08,2.8764e-09,2.19052e-10,1.50639e-11,9.40571e-13,5.35832e-14,2.79735e-15,1.34357e-16,5.95837e-18,2.44776e-19,9.34299e-21,3.32259e-22,1.10369e-23,3.43257e-25,1.00172e-26,2.74858e-28,7.10454e-30,1.733e-31,3.99596e-33,8.72334e-35,1.8056e-36,3.54847e-38,6.62989e-40,1.17911e-41,1.99894e-43,6.46291e-45
11.4263,3.16053e-44,9.4124e-43,5.34563e-41,2.89397e-39,1.49127e-37,7.3055e-36,3.39783e-34,1.49832e-32,6.25489e-31,2.46808e-29,9.1896e-28,3.22296e-26,1.06268e-24,3.28734e-23,9.5198e-22,2.57466e-20,6.48645e-19,1.51803e-17,3.29024e-16,6.58284e-15,1.21134e-13,2.04196e-12,3.13936e-11,4.38027e-10,5.51595e-09,6.22978e-08,6.26531e-07,5.56456e-06,4.32239e-05,0.000290281,0.00166212,0.00797601,0.0313862,0.0984573,0.237148,0.417569,0.51085,0.454308,0.446823,0.547079,0.470606,0.422787,0.431808,0.273682,0.258852,0.0270023,-0.0144994,-0.112849,0.0518409,0.0605027,-0.104136,0.0605027,0.0518409,-0.112849,-0.0144994,0.0270023,0.258852,0.273682,0.431808,0.422787,0.470606,0.547079,0.446823,0.454308,0.51085,0.417569,0.237148,0.0984573,0.0313862,0.00797601,0.00166212,0.000290281,4.32239e-05,5.56456e-06,6.26531e-07,6.22978e-08,5.51595e-09,4.38027e-10,3.13936e-11,2.04196e-12,1.21134e-13,6.58284e-15,3.29024e-16,1.51803e-17,6.48645e-19,2.57466e-20,9.5198e-22,3.28734e-23,1.06268e-24,3.22296e-26,9.1896e-28,2.46808e-29,6.25489e-31,1.49832e-32,3.39783e-34,7.3055e-36,1.49127e-37,2.89397e-39,5.34563e-41,9.4124e-43,3.16053e-44
11.6322,1.49925e-43,4.30201e-42,2.35396e-40,1.22777e-38,6.09525e-37,2.87657e-35,1.28882e-33,5.47442e-32,2.20121e-30,8.36518e-29,2.99948e-27,1.01296e-25,3.2157e-24,9.57632e-23,2.6693e-21,6.94756e-20,1.68415e-18,3.7916e-17,7.90378e-16,1.52044e-14,2.68926e-13,4.35587e-12,6.43207e-11,8.61564e-10,1.04098e-08,1.12732e-07,1.08625e-06,9.23462e-06,6.85817e-05,0.000439712,0.00239925,0.0109451,0.0408133,0.120797,0.272916,0.447647,0.509807,0.44218,0.463883,0.550037,0.447242,0.431554,0.405082,0.263143,0.227173,0.0025801,-0.0384267,-0.0838485,0.0493415,0.0601718,-0.109382,0.0601718,0.0493415,-0.0838485,-0.0384267,0.0025801,0.227173,0.263143,0.405082,0.431554,0.447242,0.550037,0.463883,0.44218,0.509807,0.447647,0.272916,0.120797,0.0408133,0.0109451,0.00239925,0.000439712,6.85817e-05,9.23462e-06,1.08625e-06,1.12732e-07,1.04098e-08,8.61564e-10,6.43207e-11,4.35587e-12,2.68926e-13,1.52044e-14,7.90378e-16,3.7916e-17,1.68415e-18,6.94756e-20,2.6693e-21,9.57632e-23,3.2157e-24,1.01296e-25,2.99948e-27,8.36518e-29,2.20121e-30,5.47442e-32,1.28882e-33,2.87657e-35,6.09525e-37,1.22777e-38,2.35396e-40,4.30201e-42,1.49925e-43
11.8381,6.90606e-43,1.91055e-41,1.00783e-39,5.06762e-38,2.42525e-36,1.10331e-34,4.76485e-33,1.95073e-31,7.5595e-30,2.76848e-28,9.56545e-27,3.11241e-25,9.51857e-24,2.73041e-22,7.3298e-21,1.83704e-19,4.28719e-18,9.29027e-17,1.86357e-15,3.44876e-14,5.86644e-13,9.13494e-12,1.29624e-10,1.6677e-09,1.93427e-08,2.00943e-07,1.8559e-06,1.51083e-05,0.000107313,0.000657058,0.00341713,0.0148204,0.0523646,0.146184,0.309629,0.472969,0.503296,0.433804,0.483642,0.545061,0.427516,0.439863,0.373508,0.257021,0.187594,-0.0141407,-0.0624859,-0.0473464,0.0416898,0.0522779,-0.100403,0.0522779,0.0416898,-0.0473464,-0.0624859,-0.0141407,0.187594,0.257021,0.373508,0.439863,0.427516,0.545061,0.483642,0.433804,0.503296,0.472969,0.309629,0.146184,0.0523646,0.0148204,0.00341713,0.000657058,0.000107313,1.51083e-05,1.8559e-06,2.00943e-07,1.93427e-08,1.6677e-09,1.29624e-10,9.13494e-12,5.86644e-13,3.44876e-14,1.86357e-15,9.29027e-17,4.28719e-18,1.83704e-19,7.3298e-21,2.73041e-22,9.51857e-24,3.11241e-25,9.56545e-27,2.76848e-28,7.5595e-30,1.95073e-31,4.76485e-33,1.10331e-34,2.42525e-36,5.06762e-38,1.00783e-39,1.91055e-41,6.90606e-43
12.044,3.09215e-42,8.2525e-41,4.19931e-39,2.03681e-37,9.40246e-36,4.1257e-34,1.71845e-32,6.78492e-31,2.5355e-29,8.95358e-28,2.98265e-26,9.35588e-25,2.75802e-23,7.62481e-22,1.97243e-20,4.76274e-19,1.07067e-17,2.23438e-16,4.3153e-15,7.68671e-14,1.25812e-12,1.88434e-11,2.57074e-10,3.17826e-09,3.54024e-08,3.52962e-07,3.12596e-06,2.43768e-05,0.000165653,0.000968834,0.00480319,0.0198062,0.0662996,0.174512,0.346329,0.492675,0.49258,0.430439,0.50388,0.532571,0.413221,0.444869,0.339819,0.252853,0.142474,-0.024413,-0.0838382,-0.00773496,0.0307217,0.0375431,-0.0786149,0.0375431,0.0307217,-0.00773496,-0.0838382,-0.024413,0.142474,0.252853,0.339819,0.444869,0.413221,0.532571,0.50388,0.430439,0.49258,0.492675,0.346329,0.174512,0.0662996,0.0198062,0.00480319,0.000968834,0.000165653,2.43768e-05,3.12596e-06,3.52962e-07,3.54024e-08,3.17826e-09,2.57074e-10,1.88434e-11,1.25812e-12,7.68671e-14,4.3153e-15,2.23438e-16,1.07067e-17,4.76274e-19,1.97243e-20,7.62481e-22,2.75802e-23,9.35588e-25,2.98265e-26,8.95358e-28,2.5355e-29,6.78492e-31,1.71845e-32,4.1257e-34,9.40246e-36,2.03681e-37,4.19931e-39,8.2525e-41,3.09215e-42
12.25,1.34702e-41,3.47017e-40,1.70435e-38,7.97884e-37,3.55481e-35,1.50534e-33,6.05074e-32,2.30525e-30,8.31196e-29,2.8318e-27,9.10013e-26,2.75334e-24,7.82792e-23,2.08683e-21,5.20473e-20,1.21147e-18,2.62472e-17,5.27783e-16,9.81899e-15,1.68432e-13,2.65393e-12,3.8251e-11,5.01955e-10,5.9661e-09,6.38507e-08,6.11191e-07,5.19245e-06,3.88012e-05,0.000252335,0.00141001,0.00666467,0.0261287,0.0828476,0.205523,0.381944,0.506202,0.479249,0.432767,0.522231,0.513863,0.405242,0.444145,0.306867,0.247694,0.0949879,-0.0301488,-0.0994735,0.0303067,0.0183977,0.0176599,-0.0470816,0.0176599,0.0183977,0.0303067,-0.0994735,-0.0301488,0.0949879,0.247694,0.306867,0.444145,0.405242,0.513863,0.522231,0.432767,0.479249,0.506202,0.381944,0.205523,0.0828476,0.0261287,0.00666467,0.00141001,0.000252335,3.88012e-05,5.19245e-06,6.11191e-07,6.38507e-08,5.9661e-09,5.01955e-10,3.8251e-11,2.65393e-12,1.68432e-13,9.81899e-15,5.27783e-16,2.62472e-17,1.21147e-18,5.20473e-20,2.08683e-21,7.82792e-23,2.75334e-24,9.10013e-26,2.8318e-27,8.31196e-29,2.30525e-30,6.05074e-32,1.50534e-33,3.55481e-35,7.97884e-37,1.70435e-38,3.47017e-40,1.34702e-41
12.4559,5.71426e-41,1.42178e-39,6.74369e-38,3.0488e-36,1.31169e-34,5.36352e-33,2.08159e-31,7.65671e-30,2.66518e-28,8.76484e-27,2.71856e-25,7.93799e-24,2.17769e-22,5.60108e-21,1.34755e-19,3.0251e-18,6.31973e-17,1.22506e-15,2.19654e-14,3.63024e-13,5.50918e-12,7.64461e-11,9.65367e-10,1.10357e-08,1.13523e-07,1.04371e-06,8.5088e-06,6.09474e-05,0.000379412,0.00202596,0.00913063,0.0340319,0.102186,0.2388,0.415348,0.513352,0.465094,0.440802,0.536469,0.490941,0.403433,0.436036,0.277164,0.238612,0.0486568,-0.0335009,-0.106738,0.0624137,0.0065136,-0.00489729,-0.0101152,-0.00489729,0.0065136,0.0624137,-0.106738,-0.0335009,0.0486568,0.238612,0.277164,0.436036,0.403433,0.490941,0.536469,0.440802,0.465094,0.513352,0.415348,0.2388,0.102186,0.0340319,0.00913063,0.00202596,0.000379412,6.09474e-05,8.5088e-06,1.04371e-06,1.13523e-07,1.10357e-08,9.65367e-10,7.64461e-11,5.50918e-12,3.63024e-13,2.19654e-14,1.22506e-15,6.31973e-17,3.0251e-18,1.34755e-19,5.60108e-21,2.17769e-22,7.93799e-24,2.71856e-25,8.76484e-27,2.66518e-28,7.65671e-30,2.08159e-31,5.36352e-33,1.31169e-34,3.0488e-36,6.74369e-38,1.42178e-39,5.71426e-41
12.6618,2.36259e-40,5.68058e-39,2.60344e-37,1.13726e-35,4.72738e-34,1.86753e-32,7.00184e-31,2.48784e-29,8.36435e-28,2.65662e-26,7.95717e-25,2.24341e-23,5.94171e-22,1.47516e-20,3.42521e-19,7.41951e-18,1.49531e-16,2.79565e-15,4.83324e-14,7.6997e-13,1.12592e-11,1.50481e-10,1.82945e-09,2.01228e-08,1.99045e-07,1.75827e-06,1.37597e-05,9.45008e-05,0.000563267,0.0028746,0.0123532,0.0437692,0.12442,0.273756,0.445429,0.514335,0.451944,0.45387,0.544772,0.466248,0.406647,0.4199,0.252477,0.223189,0.00684346,-0.0364253,-0.103828,0.0850872,-0.0035298,-0.0271856,0.0272924,-0.0271856,-0.0035298,0.0850872,-0.103828,-0.0364253,0.00684346,0.223189,0.252477,0.4199,0.406647,0.466248,0.544772,0.45387,0.451944,0.514335,0.445429,0.273756,0.12442,0.0437692,0.0123532,0.0028746,0.000563267,9.45008e-05,1.37597e-05,1.75827e-06,1.99045e-07,2.01228e-08,1.82945e-09,1.50481e-10,1.12592e-11,7.6997e-13,4.83324e-14,2.79565e-15,1.49531e-16,7.41951e-18,3.42521e-19,1.47516e-20,5.94171e-22,2.24341e-23,7.95717e-25,2.65662e-26,8.36435e-28,2.48784e-29,7.00184e-31,1.86753e-32,4.72738e-34,1.13726e-35,2.60344e-37,5.68058e-39,2.36259e-40
12.8677,9.52812e-40,2.21499e-38,9.81392e-37,4.14438e-35,1.66532e-33,6.35913e-32,2.30441e-30,7.9132e-29,2.57101e-27,7.89036e-26,2.28334e-24,6.21887e-23,1.5909e-21,3.81443e-20,8.55187e-19,1.78832e-17,3.47859e-16,6.27547e-15,1.04658e-13,1.60781e-12,2.26643e-11,2.9188e-10,3.41757e-09,3.61839e-08,3.44281e-07,2.92305e-06,2.19648e-05,0.000144679,0.000825835,0.00402857,0.0165079,0.0555931,0.149556,0.309647,0.471166,0.509784,0.441496,0.470669,0.545958,0.442338,0.412904,0.396188,0.23355,0.199935,-0.0277135,-0.040302,-0.0901709,0.0961227,-0.0108676,-0.0461905,0.0601355,-0.0461905,-0.0108676,0.0961227,-0.0901709,-0.040302,-0.0277135,0.199935,0.23355,0.396188,0.412904,0.442338,0.545958,0.470669,0.441496,0.509784,0.471166,0.309647,0.149556,0.0555931,0.0165079,0.00402857,0.000825835,0.000144679,2.19648e-05,2.92305e-06,3.44281e-07,3.61839e-08,3.41757e-09,2.9188e-10,2.26643e-11,1.60781e-12,1.04658e-13,6.27547e-15,3.47859e-16,1.78832e-17,8.55187e-19,3.81443e-20,1.5909e-21,6.21887e-23,2.28334e-24,7.89036e-26,2.57101e-27,7.9132e-29,2.30441e-30,6.35913e-32,1.66532e-33,4.14438e-35,9.81392e-37,2.21499e-38,9.52812e-40
13.0737,3.75104e-39,8.4352e-38,3.61491e-36,1.47651e-34,5.73811e-33,2.119e-31,7.42545e-30,2.46551e-28,7.74477e-27,2.29777e-25,6.42737e-24,1.69187e-22,4.18245e-21,9.68897e-20,2.09841e-18,4.23807e-17,7.96012e-16,1.38626e-14,2.23114e-13,3.30679e-12,4.49534e-11,5.58067e-10,6.29569e-09,6.41843e-08,5.87643e-07,4.79693e-06,3.46213e-05,0.000218764,0.00119605,0.0055775,0.0217925,0.0697415,0.177486,0.345591,0.491713,0.500727,0.435142,0.489397,0.539629,0.421527,0.419686,0.366353,0.220006,0.168563,-0.0532495,-0.0456814,-0.0666188,0.094855,-0.0152103,-0.0592521,0.0840668,-0.0592521,-0.0152103,0.094855,-0.0666188,-0.0456814,-0.0532495,0.168563,0.220006,0.366353,0.419686,0.421527,0.539629,0.489397,0.435142,0.500727,0.491713,0.345591,0.177486,0.0697415,0.0217925,0.0055775,0.00119605,0.000218764,3.46213e-05,4.79693e-06,5.87643e-07,6.41843e-08,6.29569e-09,5.58067e-10,4.49534e-11,3.30679e-12,2.23114e-13,1.38626e-14,7.96012e-16,4.23807e-17,2.09841e-18,9.68897e-20,4.18245e-21,1.69187e-22,6.42737e-24,2.29777e-25,7.74477e-27,2.46551e-28,7.42545e-30,2.119e-31,5.73811e-33,1.47651e-34,3.61491e-36,8.4352e-38,3.75104e-39
13.2796,1.44258e-38,3.13959e-37,1.30201e-35,5.14614e-34,1.93515e-32,6.91429e-31,2.34409e-29,7.52928e-28,2.28774e-26,6.5646e-25,1.77577e-23,4.51973e-22,1.08019e-20,2.41881e-19,5.06277e-18,9.87981e-17,1.79259e-15,3.0149e-14,4.6848e-13,6.70132e-12,8.78899e-11,1.05218e-09,1.14406e-08,1.12351e-07,9.90121e-07,7.77308e-06,5.38984e-05,0.000326778,0.00171149,0.00762995,0.0284239,0.0864214,0.207962,0.380597,0.506473,0.488527,0.433823,0.507949,0.526229,0.405578,0.424304,0.332608,0.210419,0.130066,-0.0691566,-0.0521998,-0.0354306,0.0821907,-0.0167856,-0.0644574,0.0959846,-0.0644574,-0.0167856,0.0821907,-0.0354306,-0.0521998,-0.0691566,0.130066,0.210419,0.332608,0.424304,0.405578,0.526229,0.507949,0.433823,0.488527,0.506473,0.380597,0.207962,0.0864214,0.0284239,0.00762995,0.00171149,0.000326778,5.38984e-05,7.77308e-06,9.90121e-07,1.12351e-07,1.14406e-08,1.05218e-09,8.78899e-11,6.70132e-12,4.6848e-13,3.0149e-14,1.79259e-15,9.87981e-17,5.06277e-18,2.41881e-19,1.08019e-20,4.51973e-22,1.77577e-23,6.5646e-25,2.28774e-26,7.52928e-28,2.34409e-29,6.91429e-31,1.93515e-32,5.14614e-34,1.30201e-35,3.13959e-37,1.44258e-38
13.4855,5.42338e-38,1.14287e-36,4.58861e-35,1.75581e-33,6.39165e-32,2.21061e-30,7.25388e-29,2.25497e-27,6.63042e-26,1.84094e-24,4.81793e-23,1.18623e-21,2.74204e-20,5.93765e-19,1.20159e-17,2.26664e-16,3.97442e-15,6.45817e-14,9.69255e-13,1.33865e-11,1.69446e-10,1.9569e-09,2.05156e-08,1.9413e-07,1.64727e-06,1.24407e-05,8.28957e-05,0.00048232,0.00242022,0.010315,0.0366336,0.10579,0.240592,0.413621,0.515164,0.474777,0.437914,0.524148,0.506991,0.395461,0.424288,0.297569,0.202571,0.0866017,-0.0759789,-0.0586789,-2.81565e-05,0.0604291,-0.016202,-0.06094,0.0944532,-0.06094,-0.016202,0.0604291,-2.81565e-05,-0.0586789,-0.0759789,0.0866017,0.202571,0.297569,0.424288,0.395461,0.506991,0.524148,0.437914,0.474777,0.515164,0.413621,0.240592,0.10579,0.0366336,0.010315,0.00242022,0.00048232,8.28957e-05,1.24407e-05,1.64727e-06,1.9413e-07,2.05156e-08,1.9569e-09,1.69446e-10,1.33865e-11,9.69255e-13,6.45817e-14,3.97442e-15,2.26664e-16,1.20159e-17,5.93765e-19,2.74204e-20,1.18623e-21,4.81793e-23,1.84094e-24,6.63042e-26,2.25497e-27,7.25388e-29,2.21061e-30,6.39165e-32,1.75581e-33,4.58861e-35,1.14287e-36,5.42338e-38
13.6914,1.9945e-37,4.07148e-36,1.58333e-34,5.86804e-33,2.06881e-31,6.92916e-30,2.20171e-28,6.62692e-27,1.88645e-25,5.07024e-24,1.28433e-22,3.06021e-21,6.84466e-20,1.43388e-18,2.80666e-17,5.11983e-16,8.67921e-15,1.3631e-13,1.97667e-12,2.63683e-11,3.22248e-10,3.59142e-09,3.63145e-08,3.31213e-07,2.70686e-06,1.96712e-05,0.000125984,0.000703582,0.00338275,0.0137831,0.0466595,0.127935,0.274831,0.443619,0.517869,0.461172,0.447174,0.535998,0.483785,0.391217,0.417748,0.263839,0.193838,0.0411987,-0.0752279,-0.0633899,0.0354361,0.0329003,-0.0142661,-0.0490373,0.0798953,-0.0490373,-0.0142661,0.0329003,0.0354361,-0.0633899,-0.0752279,0.0411987,0.193838,0.263839,0.417748,0.391217,0.483785,0.535998,0.447174,0.461172,0.517869,0.443619,0.274831,0.127935,0.0466595,0.0137831,0.00338275,0.000703582,0.000125984,1.96712e-05,2.70686e-06,3.31213e-07,3.63145e-08,3.59142e-09,3.22248e-10,2.63683e-11,1.97667e-12,1.3631e-13,8.67921e-15,5.11983e-16,2.80666e-17,1.43388e-18,6.84466e-20,3.06021e-21,1.28433e-22,5.07024e-24,1.88645e-25,6.62692e-27,2.20171e-28,6.92916e-30,2.06881e-31,5.86804e-33,1.58333e-34,4.07148e-36,1.9945e-37
13.8973,7.17965e-37,1.42038e-35,5.3524e-34,1.92212e-32,6.56582e-31,2.13056e-29,6.55811e-28,1.91203e-26,5.27162e-25,1.37212e-23,3.36546e-22,7.76357e-21,1.68087e-19,3.40792e-18,6.45466e-17,1.13906e-15,1.86755e-14,2.83593e-13,3.97499e-12,5.12343e-11,6.04731e-10,6.5061e-09,6.34703e-08,5.58141e-07,4.39445e-06,3.07367e-05,0.000189245,0.00101456,0.00467407,0.0182059,0.0587365,0.152853,0.309988,0.46962,0.515053,0.449362,0.460749,0.541919,0.458876,0.391954,0.403641,0.233604,0.181643,-0.00267271,-0.0690579,-0.064434,0.0666386,0.00347904,-0.0117907,-0.0302782,0.0545284,-0.0302782,-0.0117907,0.00347904,0.0666386,-0.064434,-0.0690579,-0.00267271,0.181643,0.233604,0.403641,0.391954,0.458876,0.541919,0.460749,0.449362,0.515053,0.46962,0.309988,0.152853,0.0587365,0.0182059,0.00467407,0.00101456,0.000189245,3.07367e-05,4.39445e-06,5.58141e-07,6.34703e-08,6.5061e-09,6.04731e-10,5.12343e-11,3.97499e-12,2.83593e-13,1.86755e-14,1.13906e-15,6.45466e-17,3.40792e-18,1.68087e-19,7.76357e-21,3.36546e-22,1.37212e-23,5.27162e-25,1.91203e-26,6.55811e-28,2.13056e-29,6.56582e-31,1.92212e-32,5.3524e-34,1.42038e-35,7.17965e-37
14.1033,2.53129e-36,4.85523e-35,1.77361e-33,6.17426e-32,2.04434e-30,6.42957e-29,1.91801e-27,5.41884e-26,1.4476e-24,3.65034e-23,8.67293e-22,1.93774e-20,4.06267e-19,7.97493e-18,1.46212e-16,2.49705e-15,3.96105e-14,5.8179e-13,7.8849e-12,9.82306e-11,1.12017e-09,1.16376e-08,1.09567e-07,9.29221e-07,7.05002e-06,4.74705e-05,0.000281026,0.00144645,0.00638553,0.023775,0.0730832,0.180433,0.345241,0.490797,0.507552,0.44079,0.477248,0.540938,0.434634,0.395977,0.381912,0.208293,0.16391,-0.0415875,-0.0598616,-0.0601721,0.0896887,-0.023955,-0.00942839,-0.00719547,0.0220506,-0.00719547,-0.00942839,-0.023955,0.0896887,-0.0601721,-0.0598616,-0.0415875,0.16391,0.208293,0.381912,0.395977,0.434634,0.540938,0.477248,0.44079,0.507552,0.490797,0.345241,0.180433,0.0730832,0.023775,0.00638553,0.00144645,0.000281026,4.74705e-05,7.05002e-06,9.29221e-07,1.09567e-07,1.16376e-08,1.12017e-09,9.82306e-11,7.8849e-12,5.8179e-13,3.96105e-14,2.49705e-15,1.46212e-16,7.97493e-18,4.06267e-19,1.93774e-20,8.67293e-22,3.65034e-23,1.4476e-24,5.41884e-26,1.91801e-27,6.42957e-29,2.04434e-30,6.17426e-32,1.77361e-33,4.85523e-35,2.53129e-36
14.3092,8.74581e-36,1.62709e-34,5.76426e-33,1.94598e-31,6.248e-30,1.90531e-28,5.51052e-27,1.50924e-25,3.90806e-24,9.55108e-23,2.19903e-21,4.76037e-20,9.66853e-19,1.83823e-17,3.26351e-16,5.39583e-15,8.28428e-14,1.17732e-12,1.54333e-11,1.85899e-10,2.04875e-09,2.05598e-08,1.86863e-07,1.52877e-06,1.11796e-05,7.24813e-05,0.000412639,0.00203924,0.00862656,0.0306987,0.0898871,0.210438,0.379674,0.506535,0.49653,0.436556,0.494885,0.532813,0.413218,0.401021,0.353487,0.188376,0.13944,-0.0726402,-0.0498588,-0.0496236,0.101685,-0.0460333,-0.00756065,0.0170141,-0.0128821,0.0170141,-0.00756065,-0.0460333,0.101685,-0.0496236,-0.0498588,-0.0726402,0.13944,0.188376,0.353487,0.401021,0.413218,0.532813,0.494885,0.436556,0.49653,0.506535,0.379674,0.210438,0.0898871,0.0306987,0.00862656,0.00203924,0.000412639,7.24813e-05,1.11796e-05,1.52877e-06,1.86863e-07,2.05598e-08,2.04875e-09,1.85899e-10,1.54333e-11,1.17732e-12,8.28428e-14,5.39583e-15,3.26351e-16,1.83823e-17,9.66853e-19,4.76037e-20,2.19903e-21,9.55108e-23,3.90806e-24,1.50924e-25,5.51052e-27,1.90531e-28,6.248e-30,1.94598e-31,5.76426e-33,1.62709e-34,8.74581e-36
14.5151,2.9629e-35,5.34869e-34,1.83836e-32,6.02091e-31,1.87529e-29,5.54702e-28,1.556e-26,4.13286e-25,1.03772e-23,2.45889e-22,5.48814e-21,1.15152e-19,2.2665e-18,4.17515e-17,7.1803e-16,1.14973e-14,1.70905e-13,2.35083e-12,2.98169e-11,3.47364e-10,3.70086e-09,3.58844e-08,3.1493e-07,2.48611e-06,1.75271e-05,0.000109434,0.000599203,0.00284341,0.0115259,0.0391966,0.109288,0.242496,0.412309,0.516496,0.483402,0.437293,0.511656,0.518069,0.396296,0.404576,0.320123,0.173309,0.108154,-0.0938313,-0.0407479,-0.0327616,0.101141,-0.0603184,-0.00625852,0.038937,-0.0453133,0.038937,-0.00625852,-0.0603184,0.101141,-0.0327616,-0.0407479,-0.0938313,0.108154,0.173309,0.320123,0.404576,0.396296,0.518069,0.511656,0.437293,0.483402,0.516496,0.412309,0.242496,0.109288,0.0391966,0.0115259,0.00284341,0.000599203,0.000109434,1.75271e-05,2.48611e-06,3.1493e-07,3.58844e-08,3.70086e-09,3.47364e-10,2.98169e-11,2.35083e-12,1.70905e-13,1.14973e-14,7.1803e-16,4.17515e-17,2.2665e-18,1.15152e-19,5.48814e-21,2.45889e-22,1.03772e-23,4.13286e-25,1.556e-26,5.54702e-28,1.87529e-29,6.02091e-31,1.83836e-32,5.34869e-34,2.9629e-35
