t,Vr-->,z_V,0,1,2,3,4,5,6
30.7531,85,345.638,345.804,346.291,347.076,348.116,349.357,350.734,
30.7531,90,345.638,345.804,346.292,347.076,348.116,349.357,350.734,
30.7531,95,345.638,345.804,346.292,347.076,348.116,349.357,350.734,
30.7531,100,345.638,345.804,346.292,347.076,348.116,349.357,350.734,

t_Vr-->,z_V,0,1,2,3,4,5,6
31.0494,5,0.00994914,0.00994856,0.00994681,0.00994394,0.00994012,0.00993601,0.00993359,
31.0494,10,0.0097649,0.0097634,0.00975897,0.00975197,0.00974324,0.00973472,0.00973042,
31.0494,15,0.00930052,0.00929831,0.00929189,0.00928206,0.00927038,0.00925971,0.00925475,
31.0494,20,0.00844057,0.00843829,0.00843176,0.00842196,0.00841073,0.00840093,0.0083966,
31.0494,25,0.00718932,0.00718754,0.00718247,0.00717499,0.00716662,0.00715953,0.0071565,
31.0494,30,0.00568578,0.00568465,0.00568147,0.00567683,0.0056717,0.00566743,0.00566564,
31.0494,35,0.00414732,0.00414673,0.00414504,0.00414259,0.0041399,0.00413769,0.00413676,
31.0494,40,0.00278179,0.00278151,0.00278073,0.00277961,0.00277838,0.00277738,0.00277696,
31.0494,45,0.00171584,0.00171573,0.00171542,0.00171496,0.00171447,0.00171407,0.00171391,
31.0494,50,0.00097534,0.000975295,0.000975183,0.000975022,0.000974848,0.000974709,0.000974652,
31.0494,55,0.000512608,0.000512601,0.000512565,0.000512514,0.000512459,0.000512416,0.000512399,
31.0494,60,0.000250071,0.000250061,0.000250052,0.000250037,0.000250022,0.00025001,0.000250005,
31.0494,65,0.00011367,0.000113674,0.000113671,0.000113667,0.000113663,0.00011366,0.000113659,
31.0494,70,4.83416e-05,4.83373e-05,4.83369e-05,4.8336e-05,4.83351e-05,4.83344e-05,4.83341e-05,
31.0494,75,1.92941e-05,1.92971e-05,1.92968e-05,1.92966e-05,1.92964e-05,1.92963e-05,1.92962e-05,
31.0494,80,7.25846e-06,7.25634e-06,7.25644e-06,7.25637e-06,7.25633e-06,7.25631e-06,7.25629e-06,
31.0494,85,2.57693e-06,2.5783e-06,2.5782e-06,2.57821e-06,2.5782e-06,2.57819e-06,2.57819e-06,
31.0494,90,8.68743e-07,8.67908e-07,8.6796e-07,8.67949e-07,8.67949e-07,8.67949e-07,8.67947e-07,
31.0494,95,2.77114e-07,2.77594e-07,2.77563e-07,2.77568e-07,2.77567e-07,2.77566e-07,2.77567e-07,
31.0494,100,8.47674e-08,8.45062e-08,8.45228e-08,8.45199e-08,8.45202e-08,8.45204e-08,8.45199e-08,

31.0494,5,311.052,311.369,312.372,314.227,317.242,321.915,329.016,
31.0494,10,320.078,320.544,321.964,324.384,327.858,332.387,337.809,
31.0494,15,329.033,329.486,330.833,333.033,335.996,339.55,343.401,
31.0494,20,336.234,336.611,337.718,339.484,341.781,344.414,347.115,
31.0494,25,341.003,341.3,342.169,343.541,345.298,347.275,349.261,
31.0494,30,343.586,343.825,344.521,345.619,347.028,348.621,350.246,
31.0494,35,344.767,344.969,345.561,346.5,347.715,349.116,350.589,
31.0494,40,345.27,345.452,345.988,346.842,347.96,349.27,350.686,
31.0494,45,345.507,345.679,346.185,346.996,348.066,349.332,350.722,
31.0494,50,345.64,345.807,346.299,347.089,348.134,349.377,350.752,
31.0494,55,345.722,345.886,346.371,347.15,348.183,349.413,350.777,
31.0494,60,345.769,345.933,346.414,347.188,348.214,349.437,350.795,
31.0494,65,345.794,345.957,346.437,347.208,348.231,349.451,350.805,
31.0494,70,345.806,345.968,346.448,347.218,348.239,349.458,350.81,
31.0494,75,345.811,345.973,346.452,347.222,348.243,349.461,350.812,
31.0494,80,345.813,345.975,346.454,347.224,348.244,349.462,350.813,
31.0494,85,345.814,345.976,346.455,347.225,348.245,349.462,350.814,
31.0494,90,345.814,345.976,346.455,347.225,348.245,349.463,350.814,
31.0494,95,345.814,345.976,346.455,347.225,348.245,349.463,350.814,
31.0494,100,345.814,345.976,346.455,347.225,348.245,349.463,350.814,

t_Vr-->,z_V,0,1,2,3,4,5,6
31.3607,5,0.00995029,0.00994971,0.00994797,0.0099451,0.00994127,0.00993716,0.00993474,
31.3607,10,0.00977195,0.00977045,0.00976601,0.00975899,0.00975025,0.00974171,0.0097374,
31.3607,15,0.00932207,0.00931985,0.00931339,0.0093035,0.00929174,0.00928101,0.00927602,
31.3607,20,0.00848485,0.00848254,0.00847592,0.008466,0.00845463,0.00844471,0.00844034,
31.3607,25,0.00725845,0.00725663,0.00725146,0.00724383,0.00723529,0.00722808,0.007225,
31.3607,30,0.00577309,0.00577193,0.00576866,0.00576389,0.00575862,0.00575424,0.00575241,
31.3607,35,0.0042397,0.00423908,0.00423732,0.00423478,0.004232,0.0042297,0.00422874,
31.3607,40,0.00286556,0.00286526,0.00286445,0.00286327,0.00286198,0.00286093,0.00286049,
31.3607,45,0.00178215,0.00178203,0.0017817,0.00178122,0.0017807,0.00178028,0.0017801,
31.3607,50,0.00102186,0.00102181,0.00102169,0.00102152,0.00102133,0.00102118,0.00102112,
31.3607,55,0.000541888,0.000541885,0.000541845,0.00054179,0.000541731,0.000541684,0.000541665,
31.3607,60,0.000266795,0.000266781,0.00026677,0.000266754,0.000266737,0.000266724,0.000266719,
31.3607,65,0.000122401,0.000122409,0.000122405,0.000122401,0.000122397,0.000122394,0.000122392,
31.3607,70,5.25516e-05,5.25439e-05,5.25437e-05,5.25426e-05,5.25415e-05,5.25407e-05,5.25404e-05,
31.3607,75,2.11713e-05,2.11769e-05,2.11763e-05,2.11762e-05,2.11759e-05,2.11757e-05,2.11757e-05,
31.3607,80,8.04349e-06,8.03955e-06,8.03976e-06,8.03967e-06,8.03963e-06,8.03959e-06,8.03957e-06,
31.3607,85,2.8817e-06,2.88427e-06,2.8841e-06,2.88412e-06,2.8841e-06,2.88409e-06,2.8841e-06,
31.3607,90,9.8186e-07,9.80275e-07,9.80374e-07,9.80355e-07,9.80355e-07,9.80355e-07,9.80352e-07,
31.3607,95,3.15698e-07,3.16619e-07,3.1656e-07,3.1657e-07,3.16568e-07,3.16567e-07,3.16569e-07,
31.3607,100,9.78175e-08,9.73113e-08,9.73434e-08,9.73378e-08,9.73384e-08,9.73389e-08,9.73379e-08,

31.3607,5,311.053,311.37,312.373,314.228,317.242,321.916,329.017,
31.3607,10,320.087,320.553,321.973,324.392,327.866,332.393,337.814,
31.3607,15,329.071,329.523,330.87,333.068,336.029,339.579,343.424,
31.3607,20,336.327,336.703,337.808,339.57,341.86,344.483,347.169,
31.3607,25,341.158,341.454,342.319,343.683,345.427,347.386,349.348,
31.3607,30,343.781,344.017,344.707,345.794,347.186,348.756,350.35,
31.3607,35,344.971,345.171,345.755,346.68,347.877,349.252,350.694,
31.3607,40,345.467,345.646,346.173,347.013,348.112,349.397,350.783,
31.3607,45,345.694,345.863,346.36,347.157,348.207,349.449,350.811,
31.3607,50,345.821,345.985,346.468,347.244,348.269,349.488,350.836,
31.3607,55,345.901,346.063,346.538,347.303,348.315,349.522,350.859,
31.3607,60,345.948,346.109,346.581,347.34,348.346,349.546,350.877,
31.3607,65,345.974,346.134,346.604,347.361,348.363,349.56,350.887,
31.3607,70,345.986,346.146,346.615,347.371,348.372,349.567,350.892,
31.3607,75,345.992,346.151,346.62,347.375,348.376,349.57,350.895,
31.3607,80,345.994,346.153,346.622,347.377,348.378,349.571,350.896,
31.3607,85,345.995,346.154,346.623,347.378,348.378,349.572,350.896,
31.3607,90,345.995,346.154,346.623,347.378,348.378,349.572,350.896,
31.3607,95,345.995,346.154,346.624,347.378,348.378,349.572,350.896,
31.3607,100,345.995,346.154,346.624,347.378,348.378,349.572,350.896,

t_Vr-->,z_V,0,1,2,3,4,5,6
31.61,5,0.00995117,0.00995059,0.00994884,0.00994597,0.00994214,0.00993803,0.00993561,
31.61,10,0.00977734,0.00977583,0.00977138,0.00976436,0.00975559,0.00974705,0.00974273,
31.61,15,0.00933866,0.00933643,0.00932994,0.00932,0.00930819,0.00929741,0.0092924,
31.61,20,0.00851921,0.00851688,0.00851019,0.00850018,0.0084887,0.0084787,0.00847429,
31.61,25,0.00731256,0.00731071,0.00730546,0.00729771,0.00728905,0.00728173,0.00727861,
31.61,30,0.00584205,0.00584087,0.00583753,0.00583265,0.00582727,0.0058228,0.00582093,
31.61,35,0.00431333,0.00431269,0.00431088,0.00430827,0.0043054,0.00430304,0.00430206,
31.61,40,0.00293295,0.00293265,0.0029318,0.00293058,0.00292925,0.00292815,0.0029277,
31.61,45,0.00183601,0.00183589,0.00183554,0.00183503,0.00183449,0.00183404,0.00183386,
31.61,50,0.00105999,0.00105994,0.00105982,0.00105963,0.00105944,0.00105928,0.00105921,
31.61,55,0.000566126,0.000566116,0.000566074,0.000566015,0.000565952,0.000565901,0.000565881,
31.61,60,0.000280754,0.000280744,0.000280732,0.000280715,0.000280697,0.000280682,0.000280677,
31.61,65,0.000129767,0.00012977,0.000129767,0.000129762,0.000129757,0.000129754,0.000129752,
31.61,70,5.61256e-05,5.61217e-05,5.61212e-05,5.612e-05,5.61189e-05,5.6118e-05,5.61177e-05,
31.61,75,2.2787e-05,2.27897e-05,2.27893e-05,2.27891e-05,2.27888e-05,2.27886e-05,2.27886e-05,
31.61,80,8.71988e-06,8.71792e-06,8.71801e-06,8.71793e-06,8.71788e-06,8.71784e-06,8.71783e-06,
31.61,85,3.15019e-06,3.15147e-06,3.15138e-06,3.15139e-06,3.15137e-06,3.15136e-06,3.15136e-06,
31.61,90,1.08021e-06,1.07941e-06,1.07946e-06,1.07945e-06,1.07945e-06,1.07945e-06,1.07944e-06,
31.61,95,3.50819e-07,3.51285e-07,3.51255e-07,3.5126e-07,3.51259e-07,3.51258e-07,3.51259e-07,
31.61,100,1.09087e-07,1.08828e-07,1.08845e-07,1.08842e-07,1.08842e-07,1.08842e-07,1.08842e-07,

31.61,5,311.054,311.371,312.373,314.229,317.243,321.916,329.017,
31.61,10,320.094,320.56,321.979,324.399,327.872,332.398,337.818,
31.61,15,329.099,329.552,330.898,333.095,336.054,339.6,343.441,
31.61,20,336.4,336.775,337.878,339.637,341.922,344.537,347.211,
31.61,25,341.281,341.575,342.437,343.795,345.53,347.475,349.417,
31.61,30,343.936,344.17,344.855,345.934,347.313,348.864,350.434,
31.61,35,345.134,345.331,345.909,346.824,348.006,349.362,350.778,
31.61,40,345.623,345.801,346.321,347.15,348.233,349.498,350.86,
31.61,45,345.842,346.009,346.499,347.285,348.319,349.542,350.882,
31.61,50,345.965,346.126,346.602,347.366,348.375,349.576,350.902,
31.61,55,346.043,346.201,346.67,347.423,348.419,349.607,350.924,
31.61,60,346.09,346.247,346.712,347.46,348.45,349.631,350.941,
31.61,65,346.116,346.273,346.736,347.481,348.468,349.645,350.952,
31.61,70,346.128,346.285,346.748,347.491,348.477,349.652,350.957,
31.61,75,346.134,346.291,346.753,347.496,348.481,349.656,350.96,
31.61,80,346.136,346.293,346.755,347.498,348.482,349.657,350.961,
31.61,85,346.137,346.294,346.756,347.498,348.483,349.657,350.961,
31.61,90,346.137,346.294,346.756,347.499,348.483,349.658,350.961,
31.61,95,346.138,346.294,346.756,347.499,348.483,349.658,350.961,
31.61,100,346.138,346.294,346.756,347.499,348.483,349.658,350.961,

t_Vr-->,z_V,0,1,2,3,4,5,6
31.8812,5,0.00995207,0.00995149,0.00994974,0.00994687,0.00994304,0.00993892,0.0099365,
31.8812,10,0.00978294,0.00978143,0.00977697,0.00976993,0.00976116,0.00975259,0.00974827,
31.8812,15,0.00935605,0.0093538,0.00934728,0.00933729,0.00932542,0.00931459,0.00930956,
31.8812,20,0.00855549,0.00855313,0.00854638,0.00853626,0.00852467,0.00851457,0.00851013,
31.8812,25,0.00737013,0.00736825,0.00736291,0.00735503,0.00734623,0.00733881,0.00733564,
31.8812,30,0.00591602,0.00591481,0.00591139,0.0059064,0.00590089,0.00589633,0.00589442,
31.8812,35,0.00439298,0.00439232,0.00439046,0.00438776,0.00438481,0.00438238,0.00438137,
31.8812,40,0.0030065,0.00300618,0.0030053,0.00300403,0.00300264,0.00300151,0.00300104,
31.8812,45,0.00189529,0.00189516,0.00189479,0.00189426,0.00189369,0.00189322,0.00189303,
31.8812,50,0.00110233,0.00110228,0.00110215,0.00110195,0.00110174,0.00110157,0.0011015,
31.8812,55,0.000593261,0.000593249,0.000593204,0.00059314,0.000593072,0.000593018,0.000592996,
31.8812,60,0.000296521,0.000296512,0.000296499,0.000296481,0.000296461,0.000296445,0.000296439,
31.8812,65,0.000138151,0.000138154,0.00013815,0.000138145,0.00013814,0.000138136,0.000138134,
31.8812,70,6.02335e-05,6.02303e-05,6.02296e-05,6.02284e-05,6.02271e-05,6.02262e-05,6.02258e-05,
31.8812,75,2.46554e-05,2.46575e-05,2.46571e-05,2.46569e-05,2.46566e-05,2.46564e-05,2.46563e-05,
31.8812,80,9.5115e-06,9.50995e-06,9.51e-06,9.50992e-06,9.50986e-06,9.50982e-06,9.5098e-06,
31.8812,85,3.46512e-06,3.46615e-06,3.46607e-06,3.46607e-06,3.46606e-06,3.46605e-06,3.46604e-06,
31.8812,90,1.19771e-06,1.19706e-06,1.1971e-06,1.19709e-06,1.19709e-06,1.19709e-06,1.19709e-06,
31.8812,95,3.92426e-07,3.92807e-07,3.92782e-07,3.92786e-07,3.92785e-07,3.92784e-07,3.92785e-07,
31.8812,100,1.22929e-07,1.22715e-07,1.22729e-07,1.22727e-07,1.22727e-07,1.22727e-07,1.22727e-07,

31.8812,5,311.055,311.372,312.374,314.229,317.244,321.917,329.017,
31.8812,10,320.101,320.567,321.986,324.405,327.878,332.404,337.823,
31.8812,15,329.13,329.582,330.927,333.123,336.08,339.624,343.459,
31.8812,20,336.477,336.852,337.953,339.709,341.988,344.595,347.256,
31.8812,25,341.413,341.706,342.564,343.915,345.64,347.57,349.491,
31.8812,30,344.103,344.336,345.016,346.085,347.45,348.982,350.525,
31.8812,35,345.311,345.506,346.078,346.981,348.147,349.481,350.87,
31.8812,40,345.794,345.968,346.481,347.298,348.365,349.608,350.945,
31.8812,45,346.002,346.167,346.649,347.423,348.441,349.643,350.958,
31.8812,50,346.119,346.278,346.746,347.497,348.49,349.671,350.974,
31.8812,55,346.194,346.35,346.811,347.551,348.531,349.699,350.994,
31.8812,60,346.241,346.396,346.853,347.588,348.561,349.722,351.01,
31.8812,65,346.267,346.422,346.877,347.609,348.579,349.736,351.021,
31.8812,70,346.28,346.434,346.889,347.62,348.588,349.744,351.026,
31.8812,75,346.286,346.44,346.894,347.625,348.592,349.747,351.029,
31.8812,80,346.288,346.443,346.897,347.627,348.594,349.749,351.03,
31.8812,85,346.289,346.444,346.897,347.627,348.595,349.749,351.031,
31.8812,90,346.29,346.444,346.898,347.628,348.595,349.749,351.031,
31.8812,95,346.29,346.444,346.898,347.628,348.595,349.75,351.031,
31.8812,100,346.29,346.444,346.898,347.628,348.595,349.75,351.031,

t_Vr-->,z_V,0,1,2,3,4,5,6
32.192,5,0.00995304,0.00995246,0.00995072,0.00994784,0.00994401,0.0099399,0.00993747,
32.192,10,0.00978904,0.00978753,0.00978306,0.00977601,0.00976722,0.00975864,0.00975431,
32.192,15,0.00937516,0.0093729,0.00936634,0.00935629,0.00934436,0.00933347,0.00932842,
32.192,20,0.00859571,0.00859332,0.00858649,0.00857626,0.00856454,0.00855434,0.00854985,
32.192,25,0.0074345,0.00743258,0.00742714,0.00741913,0.00741017,0.00740262,0.00739941,
32.192,30,0.00599948,0.00599824,0.00599473,0.0059896,0.00598396,0.00597929,0.00597734,
32.192,35,0.00448371,0.00448302,0.0044811,0.0044783,0.00447525,0.00447274,0.0044717,
32.192,40,0.00309107,0.00309074,0.00308982,0.00308849,0.00308704,0.00308585,0.00308536,
32.192,45,0.00196412,0.00196398,0.00196359,0.00196303,0.00196243,0.00196193,0.00196173,
32.192,50,0.00115197,0.00115191,0.00115176,0.00115155,0.00115133,0.00115115,0.00115107,
32.192,55,0.000625368,0.000625357,0.000625308,0.000625239,0.000625165,0.000625106,0.000625083,
32.192,60,0.00031536,0.000315348,0.000315334,0.000315313,0.000315291,0.000315274,0.000315267,
32.192,65,0.000148258,0.000148262,0.000148258,0.000148252,0.000148247,0.000148242,0.00014824,
32.192,70,6.52359e-05,6.52305e-05,6.52298e-05,6.52284e-05,6.52269e-05,6.52259e-05,6.52254e-05,
32.192,75,2.69481e-05,2.69519e-05,2.69514e-05,2.69511e-05,2.69508e-05,2.69506e-05,2.69505e-05,
32.192,80,1.04946e-05,1.04917e-05,1.04919e-05,1.04918e-05,1.04917e-05,1.04916e-05,1.04916e-05,
32.192,85,3.85802e-06,3.85992e-06,3.85979e-06,3.85979e-06,3.85978e-06,3.85976e-06,3.85976e-06,
32.192,90,1.34678e-06,1.34558e-06,1.34565e-06,1.34564e-06,1.34563e-06,1.34563e-06,1.34563e-06,
32.192,95,4.45024e-07,4.45744e-07,4.45698e-07,4.45705e-07,4.45704e-07,4.45703e-07,4.45704e-07,
32.192,100,1.4097e-07,1.40562e-07,1.40588e-07,1.40583e-07,1.40584e-07,1.40584e-07,1.40583e-07,

32.192,5,311.056,311.373,312.375,314.23,317.244,321.917,329.018,
32.192,10,320.108,320.575,321.994,324.413,327.885,332.41,337.827,
32.192,15,329.164,329.615,330.96,333.155,336.109,339.649,343.479,
32.192,20,336.564,336.938,338.038,339.789,342.062,344.66,347.307,
32.192,25,341.562,341.855,342.708,344.052,345.766,347.679,349.575,
32.192,30,344.295,344.526,345.2,346.258,347.606,349.116,350.628,
32.192,35,345.513,345.706,346.27,347.161,348.308,349.617,350.975,
32.192,40,345.988,346.16,346.664,347.468,348.515,349.735,351.041,
32.192,45,346.185,346.346,346.82,347.58,348.579,349.757,351.046,
32.192,50,346.293,346.449,346.908,347.646,348.62,349.778,351.055,
32.192,55,346.365,346.518,346.97,347.696,348.657,349.803,351.072,
32.192,60,346.411,346.563,347.011,347.732,348.686,349.825,351.088,
32.192,65,346.438,346.589,347.035,347.753,348.704,349.839,351.099,
32.192,70,346.451,346.602,347.048,347.764,348.714,349.847,351.104,
32.192,75,346.457,346.608,347.054,347.769,348.718,349.85,351.107,
32.192,80,346.46,346.611,347.056,347.772,348.72,349.852,351.108,
32.192,85,346.461,346.612,347.057,347.772,348.721,349.853,351.109,
32.192,90,346.461,346.612,347.057,347.773,348.721,349.853,351.109,
32.192,95,346.461,346.612,347.057,347.773,348.721,349.853,351.109,
32.192,100,346.461,346.612,347.057,347.773,348.721,349.853,351.109,

t_Vr-->,z_V,0,1,2,3,4,5,6
32.5028,5,0.00995396,0.00995338,0.00995163,0.00994876,0.00994493,0.00994081,0.00993838,
32.5028,10,0.00979483,0.00979331,0.00978884,0.00978177,0.00977296,0.00976437,0.00976004,
32.5028,15,0.00939344,0.00939117,0.00938457,0.00937447,0.00936247,0.00935153,0.00934646,
32.5028,20,0.00863451,0.0086321,0.00862519,0.00861484,0.008603,0.0085927,0.00858817,
32.5028,25,0.00749716,0.00749521,0.00748967,0.00748152,0.00747241,0.00746474,0.00746149,
32.5028,30,0.00608151,0.00608023,0.00607663,0.00607138,0.00606561,0.00606083,0.00605884,
32.5028,35,0.00457376,0.00457306,0.00457106,0.00456818,0.00456502,0.00456243,0.00456136,
32.5028,40,0.00317589,0.00317554,0.00317458,0.00317319,0.00317167,0.00317044,0.00316993,
32.5028,45,0.00203384,0.0020337,0.00203329,0.0020327,0.00203206,0.00203154,0.00203132,
32.5028,50,0.00120276,0.00120269,0.00120254,0.00120232,0.00120208,0.00120188,0.0012018,
32.5028,55,0.000658555,0.000658548,0.000658495,0.00065842,0.00065834,0.000658276,0.00065825,
32.5028,60,0.000335031,0.000335014,0.000334998,0.000334976,0.000334952,0.000334933,0.000334926,
32.5028,65,0.000158912,0.000158922,0.000158917,0.00015891,0.000158904,0.000158899,0.000158897,
32.5028,70,7.05643e-05,7.05549e-05,7.05543e-05,7.05527e-05,7.05511e-05,7.05499e-05,7.05494e-05,
32.5028,75,2.94123e-05,2.94193e-05,2.94185e-05,2.94183e-05,2.94179e-05,2.94176e-05,2.94175e-05,
32.5028,80,1.15629e-05,1.15578e-05,1.1558e-05,1.15579e-05,1.15578e-05,1.15578e-05,1.15577e-05,
32.5028,85,4.2882e-06,4.29171e-06,4.29148e-06,4.2915e-06,4.29148e-06,4.29146e-06,4.29147e-06,
32.5028,90,1.51224e-06,1.50999e-06,1.51013e-06,1.5101e-06,1.5101e-06,1.5101e-06,1.51009e-06,
32.5028,95,5.03579e-07,5.04939e-07,5.04852e-07,5.04866e-07,5.04863e-07,5.04862e-07,5.04864e-07,
32.5028,100,1.61476e-07,1.60699e-07,1.60748e-07,1.6074e-07,1.60741e-07,1.60741e-07,1.6074e-07,

32.5028,5,311.056,311.373,312.376,314.231,317.245,321.918,329.018,
32.5028,10,320.116,320.582,322.001,324.419,327.891,332.415,337.832,
32.5028,15,329.196,329.648,330.992,333.185,336.137,339.674,343.498,
32.5028,20,336.649,337.022,338.12,339.867,342.135,344.723,347.356,
32.5028,25,341.71,342.001,342.851,344.188,345.889,347.785,349.658,
32.5028,30,344.486,344.715,345.382,346.43,347.762,349.249,350.732,
32.5028,35,345.716,345.906,346.462,347.341,348.47,349.754,351.081,
32.5028,40,346.181,346.351,346.847,347.637,348.666,349.861,351.138,
32.5028,45,346.366,346.524,346.99,347.736,348.716,349.871,351.133,
32.5028,50,346.464,346.618,347.069,347.792,348.748,349.883,351.136,
32.5028,55,346.533,346.683,347.126,347.838,348.782,349.905,351.149,
32.5028,60,346.577,346.727,347.166,347.873,348.809,349.926,351.164,
32.5028,65,346.605,346.753,347.191,347.894,348.827,349.94,351.175,
32.5028,70,346.618,346.767,347.204,347.906,348.837,349.948,351.181,
32.5028,75,346.625,346.773,347.21,347.911,348.842,349.952,351.183,
32.5028,80,346.628,346.776,347.212,347.914,348.844,349.953,351.185,
32.5028,85,346.629,346.777,347.213,347.915,348.844,349.954,351.185,
32.5028,90,346.629,346.777,347.214,347.915,348.845,349.954,351.185,
32.5028,95,346.629,346.777,347.214,347.915,348.845,349.954,351.185,
32.5028,100,346.629,346.777,347.214,347.915,348.845,349.954,351.185,

t_Vr-->,z_V,0,1,2,3,4,5,6
32.7455,5,0.00995464,0.00995406,0.00995231,0.00994943,0.0099456,0.00994148,0.00993906,
32.7455,10,0.00979914,0.00979762,0.00979314,0.00978606,0.00977724,0.00976864,0.0097643,
32.7455,15,0.00940716,0.00940487,0.00939825,0.0093881,0.00937606,0.00936508,0.00935999,
32.7455,20,0.00866385,0.00866141,0.00865444,0.00864402,0.00863208,0.0086217,0.00861714,
32.7455,25,0.00754492,0.00754294,0.00753733,0.00752906,0.00751984,0.00751208,0.00750879,
32.7455,30,0.00614455,0.00614325,0.00613958,0.00613423,0.00612835,0.00612349,0.00612147,
32.7455,35,0.0046436,0.00464287,0.00464082,0.00463786,0.00463463,0.00463198,0.00463088,
32.7455,40,0.00324224,0.00324188,0.00324089,0.00323945,0.00323789,0.00323661,0.00323608,
32.7455,45,0.00208889,0.00208874,0.00208831,0.00208769,0.00208702,0.00208648,0.00208626,
32.7455,50,0.00124321,0.00124315,0.00124298,0.00124275,0.0012425,0.00124229,0.00124221,
32.7455,55,0.000685236,0.00068522,0.000685165,0.000685085,0.000685,0.000684932,0.000684905,
32.7455,60,0.000350969,0.000350958,0.000350941,0.000350917,0.000350891,0.000350871,0.000350863,
32.7455,65,0.000167636,0.000167639,0.000167634,0.000167627,0.00016762,0.000167614,0.000167612,
32.7455,70,7.49519e-05,7.49477e-05,7.49467e-05,7.4945e-05,7.49433e-05,7.49419e-05,7.49414e-05,
32.7455,75,3.14691e-05,3.1472e-05,3.14715e-05,3.14711e-05,3.14707e-05,3.14704e-05,3.14703e-05,
32.7455,80,1.24549e-05,1.24527e-05,1.24528e-05,1.24527e-05,1.24526e-05,1.24525e-05,1.24525e-05,
32.7455,85,4.65553e-06,4.65703e-06,4.65693e-06,4.65692e-06,4.6569e-06,4.65689e-06,4.65689e-06,
32.7455,90,1.65144e-06,1.65046e-06,1.65052e-06,1.65051e-06,1.65051e-06,1.6505e-06,1.6505e-06,
32.7455,95,5.55243e-07,5.55835e-07,5.55797e-07,5.55803e-07,5.55801e-07,5.558e-07,5.55801e-07,
32.7455,100,1.78568e-07,1.78226e-07,1.78248e-07,1.78244e-07,1.78244e-07,1.78245e-07,1.78244e-07,

32.7455,5,311.057,311.374,312.376,314.231,317.245,321.918,329.019,
32.7455,10,320.121,320.588,322.006,324.425,327.896,332.419,337.835,
32.7455,15,329.221,329.672,331.016,333.208,336.158,339.692,343.513,
32.7455,20,336.713,337.086,338.182,339.927,342.19,344.771,347.394,
32.7455,25,341.824,342.114,342.961,344.292,345.985,347.868,349.723,
32.7455,30,344.634,344.862,345.525,346.564,347.884,349.353,350.812,
32.7455,35,345.873,346.062,346.613,347.481,348.596,349.861,351.163,
32.7455,40,346.332,346.5,346.99,347.769,348.783,349.96,351.213,
32.7455,45,346.506,346.662,347.122,347.857,348.823,349.96,351.2,
32.7455,50,346.597,346.748,347.193,347.906,348.847,349.965,351.198,
32.7455,55,346.662,346.81,347.246,347.948,348.877,349.984,351.209,
32.7455,60,346.706,346.853,347.286,347.981,348.904,350.003,351.223,
32.7455,65,346.733,346.879,347.31,348.003,348.921,350.017,351.233,
32.7455,70,346.747,346.893,347.323,348.015,348.931,350.025,351.239,
32.7455,75,346.754,346.9,347.329,348.02,348.936,350.029,351.242,
32.7455,80,346.757,346.902,347.332,348.023,348.938,350.031,351.243,
32.7455,85,346.758,346.903,347.333,348.024,348.939,350.032,351.244,
32.7455,90,346.758,346.904,347.333,348.024,348.94,350.032,351.244,
32.7455,95,346.758,346.904,347.334,348.024,348.94,350.032,351.244,
32.7455,100,346.758,346.904,347.334,348.024,348.94,350.032,351.244,

t_Vr-->,z_V,0,1,2,3,4,5,6
33.0131,5,0.00995534,0.00995476,0.00995302,0.00995014,0.00994631,0.00994219,0.00993976,
33.0131,10,0.00980368,0.00980216,0.00979767,0.00979059,0.00978176,0.00977314,0.0097688,
33.0131,15,0.00942173,0.00941944,0.00941279,0.0094026,0.00939051,0.00937948,0.00937437,
33.0131,20,0.00869525,0.00869279,0.00868576,0.00867524,0.00866321,0.00865274,0.00864815,
33.0131,25,0.00759641,0.0075944,0.00758871,0.00758033,0.00757098,0.00756312,0.00755979,
33.0131,30,0.00621305,0.00621172,0.00620797,0.00620251,0.00619652,0.00619157,0.00618952,
33.0131,35,0.00472007,0.00471933,0.00471723,0.00471418,0.00471087,0.00470815,0.00470703,
33.0131,40,0.00331551,0.00331514,0.00331411,0.00331262,0.003311,0.00330968,0.00330914,
33.0131,45,0.00215017,0.00215002,0.00214957,0.00214892,0.00214822,0.00214766,0.00214742,
33.0131,50,0.00128862,0.00128856,0.00128839,0.00128814,0.00128787,0.00128766,0.00128757,
33.0131,55,0.000715425,0.000715407,0.000715347,0.000715262,0.000715171,0.000715099,0.000715069,
33.0131,60,0.000369158,0.000369148,0.00036913,0.000369104,0.000369076,0.000369054,0.000369045,
33.0131,65,0.000177662,0.000177664,0.000177658,0.000177651,0.000177644,0.000177638,0.000177635,
33.0131,70,8.00429e-05,8.00397e-05,8.00386e-05,8.00367e-05,8.00348e-05,8.00333e-05,8.00327e-05,
33.0131,75,3.38685e-05,3.38706e-05,3.38701e-05,3.38697e-05,3.38693e-05,3.38689e-05,3.38688e-05,
33.0131,80,1.35081e-05,1.35065e-05,1.35065e-05,1.35064e-05,1.35063e-05,1.35063e-05,1.35062e-05,
33.0131,85,5.08965e-06,5.09076e-06,5.09067e-06,5.09067e-06,5.09064e-06,5.09063e-06,5.09062e-06,
33.0131,90,1.81917e-06,1.81845e-06,1.81849e-06,1.81848e-06,1.81847e-06,1.81847e-06,1.81847e-06,
