t,Vr-->,z_V,0,1,2,3,4,5,6
2.24683e-06,60,305,304.999,305,305,305,304.999,305,
2.24683e-06,65,305,304.999,305,305,305,304.999,305,
2.24683e-06,70,305,304.999,305,305,305,304.999,305,
2.24683e-06,75,305,304.999,305,305,305,304.999,305,
2.24683e-06,80,305,304.999,305,305,305,304.999,305,
2.24683e-06,85,305,304.999,305,305,305,304.999,305,
2.24683e-06,90,305,304.999,305,305,305,304.999,305,
2.24683e-06,95,305,304.999,305,305,305,304.999,305,
2.24683e-06,100,305,304.999,305,305,305,304.999,305,

t_Vr-->,z_V,0,1,2,3,4,5,6
2.46703e-06,5,-3.62687e-06,-2.30074e-05,3.95623e-06,-3.17375e-05,0.000137158,-0.000799722,-5.47586e-05,
2.46703e-06,10,-6.47543e-06,-4.14422e-05,7.1154e-06,-1.33298e-05,5.75957e-05,-0.000335837,-2.29989e-05,
2.46703e-06,15,8.53863e-12,4.93288e-07,-8.22464e-08,-8.82924e-07,3.82601e-06,-2.22911e-05,-1.71683e-06,
2.46703e-06,20,-3.63179e-06,-2.30123e-05,3.95129e-06,-3.17205e-05,0.00013706,-0.000799184,-5.47612e-05,
2.46703e-06,25,-6.47543e-06,-4.14422e-05,7.1154e-06,-1.33298e-05,5.75957e-05,-0.000335837,-2.29989e-05,
2.46703e-06,30,-3.63731e-11,4.93252e-07,-8.22407e-08,-1.04975e-06,4.53139e-06,-2.6429e-05,-1.73442e-06,
2.46703e-06,35,-3.63179e-06,-2.30123e-05,3.95129e-06,-3.17205e-05,0.00013706,-0.000799184,-5.47612e-05,
2.46703e-06,40,-6.47543e-06,-4.14422e-05,7.1154e-06,-1.33298e-05,5.75957e-05,-0.000335837,-2.29989e-05,
2.46703e-06,45,-3.63731e-11,4.93252e-07,-8.22407e-08,-1.04975e-06,4.53139e-06,-2.6429e-05,-1.73442e-06,
2.46703e-06,50,-3.63179e-06,-2.30123e-05,3.95129e-06,-3.17205e-05,0.00013706,-0.000799184,-5.47612e-05,
2.46703e-06,55,-6.47546e-06,-4.14422e-05,7.11541e-06,-1.3409e-05,5.7936e-05,-0.000337824,-2.31034e-05,
2.46703e-06,60,-3.63731e-11,4.93252e-07,-8.22407e-08,-1.04975e-06,4.53139e-06,-2.6429e-05,-1.73442e-06,
2.46703e-06,65,-2.03731e-06,-1.24425e-05,2.13744e-06,-3.17205e-05,0.00013706,-0.000799184,-5.47611e-05,
2.46703e-06,70,-6.47549e-06,-4.14423e-05,7.11541e-06,-1.35402e-05,5.84998e-05,-0.000341117,-2.32765e-05,
2.46703e-06,75,-7.06519e-11,3.81771e-07,-6.36617e-08,-1.05458e-06,4.5518e-06,-2.65488e-05,-1.73479e-06,
2.46703e-06,80,-2.03703e-06,-1.25265e-05,2.15133e-06,-3.17205e-05,0.00013706,-0.000799184,-5.47611e-05,
2.46703e-06,85,-6.47565e-06,-4.15539e-05,7.13402e-06,-1.40307e-05,6.05739e-05,-0.000353284,-2.33282e-05,
2.46703e-06,90,-7.06519e-11,3.81771e-07,-6.36617e-08,-1.05458e-06,4.5518e-06,-2.65488e-05,-1.73479e-06,
2.46703e-06,95,-2.03703e-06,-1.25265e-05,2.15133e-06,-3.17205e-05,0.00013706,-0.000799184,-5.47611e-05,
2.46703e-06,100,-6.47565e-06,-4.15539e-05,7.13402e-06,-1.42562e-05,6.15221e-05,-0.000358854,-2.32623e-05,

2.46703e-06,5,305,304.999,305,305,305,304.999,305,
2.46703e-06,10,305,304.999,305,305,305,304.999,305,
2.46703e-06,15,305,304.999,305,305,305,304.999,305,
2.46703e-06,20,305,304.999,305,305,305,304.999,305,
2.46703e-06,25,305,304.999,305,305,305,304.999,305,
2.46703e-06,30,305,304.999,305,305,305,304.999,305,
2.46703e-06,35,305,304.999,305,305,305,304.999,305,
2.46703e-06,40,305,304.999,305,305,305,304.999,305,
2.46703e-06,45,305,304.999,305,305,305,304.999,305,
2.46703e-06,50,305,304.999,305,305,305,304.999,305,
2.46703e-06,55,305,304.999,305,305,305,304.999,305,
2.46703e-06,60,305,304.999,305,305,305,304.999,305,
2.46703e-06,65,305,304.999,305,305,305,304.999,305,
2.46703e-06,70,305,304.999,305,305,305,304.999,305,
2.46703e-06,75,305,304.999,305,305,305,304.999,305,
2.46703e-06,80,305,304.999,305,305,305,304.999,305,
2.46703e-06,85,305,304.999,305,305,305,304.999,305,
2.46703e-06,90,305,304.999,305,305,305,304.999,305,
2.46703e-06,95,305,304.999,305,305,305,304.999,305,
2.46703e-06,100,305,304.999,305,305,305,304.999,305,

t_Vr-->,z_V,0,1,2,3,4,5,6
2.68724e-06,5,-3.62871e-06,-2.30036e-05,3.95588e-06,-3.50815e-05,0.000151609,-0.000883984,-6.05298e-05,
2.68724e-06,10,-6.47663e-06,-4.14429e-05,7.1155e-06,-1.48323e-05,6.40876e-05,-0.000373691,-2.55918e-05,
2.68724e-06,15,-4.99405e-11,4.94198e-07,-8.2402e-08,-9.71467e-07,4.2097e-06,-2.45267e-05,-1.88909e-06,
